,address_type,agency,agency_name,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
3324,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-12-02T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-11-27T00:00:00.000,,,Pothole,,N/A,,,PORT RICHMOND AVENUE,RICHMOND TERRACE,,STATEN ISLAND,Unspecified,2009-12-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15381756
3325,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-11-23T00:00:00.000,Unspecified QUEENS,Street Condition,2009-11-22T00:00:00.000,,,Pothole,,N/A,,,HORACE HARDING EXPRESSWAY,SPRINGFIELD BOULEVARD,,QUEENS,Unspecified,2009-11-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15385844
3326,,DOT,Department of Transportation,MANHATTAN,MANHATTAN,2009-12-03T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-11-29T00:00:00.000,,,Blocked - Construction,2009-12-09T00:00:00.000,N/A,81 ST TRANSVERSE,10024.0,,,Street,MANHATTAN,Unspecified,2009-12-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,TRANSVERSE,15386776
3327,BLOCKFACE,DOT,Department of Transportation,Unspecified,NEW YORK,2009-11-24T00:00:00.000,0 Unspecified,Street Condition,2009-11-23T00:00:00.000,WEST   43 STREET,WEST   44 STREET,Pothole,,N/A, 7 AVENUE,,,,,Unspecified,Unspecified,2009-11-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,7 AVENUE,15386014
3328,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-10T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-10T00:00:00.000,,,Pothole,,N/A,,,FRANKLIN AVE,E 169 ST,,BRONX,Unspecified,2009-12-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15487017
3329,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-09T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-07T00:00:00.000,,,Pothole,,N/A,,,RIVERDALE AVENUE,WEST 238 STREET,,BRONX,Unspecified,2009-12-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15449351
3330,,DOT,Department of Transportation,BROOKLYN,,2009-12-16T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-08T00:00:00.000,,,"Rough, Pitted or Cracked Roads",2010-03-08T00:00:00.000,N/A,,,CENTRE STREET,CHAMBERS STREET,Street,BROOKLYN,Unspecified,2009-12-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15451027
3331,,DOT,Department of Transportation,BROOKLYN,,2009-12-28T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-17T00:00:00.000,4TH AVENUE,5TH AVENUE,"Rough, Pitted or Cracked Roads",2010-03-17T00:00:00.000,N/A, 65 STREET,,,,Street,BROOKLYN,Unspecified,2009-12-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,65 STREET,15525928
3332,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,2009-12-09T00:00:00.000,0 Unspecified,Street Condition,2009-12-07T00:00:00.000,EAST  170 STREET,JEROME AVENUE,Pothole,,N/A, WEST  170 STREET,,,,,Unspecified,Unspecified,2009-12-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST  170 STREET,15450782
3333,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2009-12-04T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-03T00:00:00.000,HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,Pothole,,N/A, QUEENS BOULEVARD,,,,,QUEENS,Unspecified,2009-12-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,QUEENS BOULEVARD,15450790
3334,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2009-12-07T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-06T00:00:00.000,34 AVENUE,GRAND CENTRAL PY EB EN   34 AV,Pothole,,N/A, 114 STREET,,,,,QUEENS,Unspecified,2009-12-07T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,114 STREET,15459745
3335,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-12-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-07T00:00:00.000,,,Pothole,,N/A,,,110 AVENUE,HANNIBAL STREET,,QUEENS,Unspecified,2009-12-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15466778
3336,BLOCKFACE,DOT,Department of Transportation,STATEN ISLAND,,2009-12-09T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-12-08T00:00:00.000,DELMAR AVENUE,DEAD END,Pothole,,N/A, SINCLAIR AVENUE,,,,,STATEN ISLAND,Unspecified,2009-12-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,SINCLAIR AVENUE,15459752
3337,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,2009-12-09T00:00:00.000,0 Unspecified,Street Condition,2009-12-08T00:00:00.000,PARK AVENUE,PARK AVENUE,Pothole,,N/A, EAST  180 STREET,,,,,Unspecified,Unspecified,2009-12-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST  180 STREET,15459757
3338,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-12-17T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-12-09T00:00:00.000,,,Pothole,,N/A,,,PARK HILL CIRCLE,PARK HILL LANE,,STATEN ISLAND,Unspecified,2009-12-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15466431
3339,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-12-17T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-12-09T00:00:00.000,,,Pothole,,N/A,,,BEMENT AVENUE,HARVEST AVENUE,,STATEN ISLAND,Unspecified,2009-12-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15466432
3340,ADDRESS,DOT,Department of Transportation,STATEN ISLAND,,2009-12-17T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-12-09T00:00:00.000,TUDOR STREET,GREAVES AVENUE,Pothole,,N/A,78 DEWEY PLACE,,,,,STATEN ISLAND,Unspecified,2009-12-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,DEWEY PLACE,15473976
3341,,DOT,Department of Transportation,BROOKLYN,,2010-02-04T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-09T00:00:00.000,,,Line/Marking - Faded,2010-01-08T00:00:00.000,N/A,,,ATLANTIC AVE,VANWICK EXPRESSWAY,Street,BROOKLYN,Unspecified,2010-02-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15461936
3342,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-10T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-10T00:00:00.000,,,Pothole,,N/A,,,BRONX RIVER AVENUE,CORNELL AVENUE,,BRONX,Unspecified,2009-12-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15487003
3343,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-10T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-10T00:00:00.000,,,Pothole,,N/A,,,BRUCKNER BOULEVARD,CASTLE HILL AVENUE,,BRONX,Unspecified,2009-12-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15487004
3344,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-10T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-10T00:00:00.000,,,Pothole,,N/A,,,CASTLE HILL AVENUE,WESTCHESTER AVENUE,,BRONX,Unspecified,2009-12-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15487006
3345,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-12-11T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-10T00:00:00.000,,,Pothole,,N/A,,,SEAGIRT BOULEVARD,SEAGIRT COURT,,QUEENS,Unspecified,2009-12-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15505485
3346,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-12-11T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-10T00:00:00.000,,,Pothole,,N/A,,,29 STREET,ASTORIA BOULEVARD,,QUEENS,Unspecified,2009-12-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15477168
3347,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-12-17T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-12-10T00:00:00.000,,,Pothole,,N/A,,,BEMENT AVENUE,MORRISON AVENUE,,STATEN ISLAND,Unspecified,2009-12-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15477171
3348,,DOT,Department of Transportation,BRONX,,2009-12-14T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-11T00:00:00.000,VYSE AVE,SOUTHERN BLVD,"Rough, Pitted or Cracked Roads",2010-03-11T00:00:00.000,N/A, 179 ST,,,,Street,BRONX,Unspecified,2009-12-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,179 ST,15479512
3349,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-14T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-14T00:00:00.000,,,Pothole,,N/A,,,BRUCKNER BOULEVARD,MORRISON AVENUE,,BRONX,Unspecified,2009-12-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15514018
3350,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-14T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-14T00:00:00.000,,,Pothole,,N/A,,,METROPOLITAN AVENUE,METROPOLITAN OVAL,,BRONX,Unspecified,2009-12-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15514019
3351,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-14T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-14T00:00:00.000,,,Pothole,,N/A,,,BRUCKNER BOULEVARD,SOUNDVIEW AVENUE,,BRONX,Unspecified,2009-12-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15514022
3352,BLOCKFACE,DOT,Department of Transportation,Unspecified,QUEENS,2009-12-09T00:00:00.000,0 Unspecified,Street Condition,2009-12-08T00:00:00.000,114 AVENUE,114 ROAD,Pothole,,N/A, CROSS ISLAND PARKWAY,,,,,Unspecified,Unspecified,2009-12-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,CROSS ISLAND PARKWAY,15478189
3353,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-12-11T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-10T00:00:00.000,,,Pothole,,N/A,,,26 STREET,HOYT AVENUE,,QUEENS,Unspecified,2009-12-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15477165
3354,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-12-11T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-10T00:00:00.000,,,Pothole,,N/A,,,25 STREET,HOYT AVENUE,,QUEENS,Unspecified,2009-12-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15477162
3355,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-12-10T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-09T00:00:00.000,,,Pothole,,N/A,,,134 STREET,ROCKAWAY BOULEVARD,,QUEENS,Unspecified,2009-12-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15486955
3356,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-12-09T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-09T00:00:00.000,DELAFIELD AVENUE,HENRY HUDSON PARKWAY,Pothole,,N/A, MANH COLLEGE PARKWAY,,,,,BRONX,Unspecified,2009-12-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,MANH COLLEGE PARKWAY,15478199
3357,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,2009-12-15T00:00:00.000,0 Unspecified,Street Condition,2009-12-10T00:00:00.000,CROTONA PARKWAY,SOUTHERN BOULEVARD,Pothole,,N/A, EAST  180 STREET,,,,,Unspecified,Unspecified,2009-12-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST  180 STREET,15478200
3358,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2009-12-11T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-09T00:00:00.000,39 STREET,43 STREET,Pothole,,N/A, 1 AVENUE,,,,,BROOKLYN,Unspecified,2009-12-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,1 AVENUE,15478251
3359,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2009-12-10T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-09T00:00:00.000,166 STREET,GUY R BREWER BOULEVARD,Pothole,,N/A, CLAUDE AVENUE,,,,,QUEENS,Unspecified,2009-12-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,CLAUDE AVENUE,15488213
3360,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2009-12-10T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-09T00:00:00.000,FARRAGUT ROAD,GLENWOOD ROAD,Pothole,,N/A, UTICA AVENUE,,,,,BROOKLYN,Unspecified,2009-12-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,UTICA AVENUE,15488223
3361,BLOCKFACE,DOT,Department of Transportation,Unspecified,BROOKLYN,,0 Unspecified,Street Condition,2009-12-10T00:00:00.000,BELT PARKWAY WB EXIT    6 N,CROPSEY AVENUE,Hummock,,N/A, SHORE PARKWAY,,,,,Unspecified,Unspecified,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,SHORE PARKWAY,15478258
3362,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-12-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-07T00:00:00.000,,,Pothole,,N/A,,,174 STREET,HORACE HARDING EXPRESSWAY,,QUEENS,Unspecified,2009-12-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15505451
3363,ADDRESS,DOT,Department of Transportation,QUEENS,,,Unspecified QUEENS,Street Condition,2009-12-14T00:00:00.000,LIE WB ENTRANCE MAURICE AVE,MAURICE AVENUE,Wear & Tear,,N/A,59-21 HORACE HARDING EXPRESSWAY,,,,,QUEENS,Unspecified,2009-12-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,HORACE HARDING EXPRESSWAY,15501669
3364,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-12-15T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-13T00:00:00.000,,,Pothole,,N/A,,,POWER ROAD,HORACE HARDING EXPRESSWAY,,QUEENS,Unspecified,2009-12-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15497638
3365,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,2009-12-14T00:00:00.000,0 Unspecified,Street Condition,2009-12-14T00:00:00.000,CROSS BRONX EXPWY NB ET   11,SCHLEY AVENUE,Pothole,,N/A, CROSS BRONX EXPRESSWAY,,,,,Unspecified,Unspecified,2009-12-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,CROSS BRONX EXPRESSWAY,15514933
3366,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-12-16T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-13T00:00:00.000,,,Pothole,,N/A,,,POWER ROAD,HORACE HARDING EXPRESSWAY,,QUEENS,Unspecified,2009-12-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15505444
3367,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-12-10T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-09T00:00:00.000,,,Pothole,,N/A,,,23 AVENUE,215 STREET,,QUEENS,Unspecified,2009-12-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15505445
3368,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-11T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-11T00:00:00.000,,,Pothole,,N/A,,,PELHAM PARKWAY,WHITE PLAINS ROAD,,BRONX,Unspecified,2009-12-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15505426
3369,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-16T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-16T00:00:00.000,,,Pothole,,N/A,,,BELLAMY LOOP,CO-OP CITY BOULEVARD,,BRONX,Unspecified,2009-12-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15531626
3370,,DOT,Department of Transportation,BROOKLYN,,2009-12-31T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-15T00:00:00.000,STILLWELL AVE,WEST 13 STREET,Blocked - Construction,2009-12-25T00:00:00.000,N/A, AVE P,,,,Street,BROOKLYN,Unspecified,2009-12-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,AVE P,15507102
3371,,DOT,Department of Transportation,BROOKLYN,,2009-12-22T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-16T00:00:00.000,GLENMORE AVENUE,LIBERTY AVENUE,Cave-in,2009-12-26T00:00:00.000,N/A, AUTUMN AVENUE,,,,Street,BROOKLYN,Unspecified,2009-12-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,AUTUMN AVENUE,15517654
3372,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,2009-12-14T00:00:00.000,0 Unspecified,Street Condition,2009-12-14T00:00:00.000,BEND,STILLWELL AVENUE,Pothole,,N/A, PELHAM PARKWAY,,,,,Unspecified,Unspecified,2009-12-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,15514932
3373,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-11T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-11T00:00:00.000,,,Pothole,,N/A,,,BRONX RIVER AVENUE,CLOSE AVENUE,,BRONX,Unspecified,2009-12-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15505418
3374,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-12-11T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-11T00:00:00.000,,,Pothole,,N/A,,,CASTLE HILL AVENUE,CROSS BRONX EXPRESSWAY,,BRONX,Unspecified,2009-12-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15505414
3375,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-12-15T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-14T00:00:00.000,,,Pothole,,N/A,,,CONEY ISLAND AVENUE,CORTELYOU ROAD,,BROOKLYN,Unspecified,2009-12-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15514061
3376,,DOT,Department of Transportation,BROOKLYN,,2010-01-12T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-15T00:00:00.000,AVE R,OCEAN AVE,Line/Marking - After Repaving,2010-01-14T00:00:00.000,N/A, EAST 14,,,,Street,BROOKLYN,Unspecified,2010-01-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 14,15507469
3377,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-12-29T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-15T00:00:00.000,,,Pothole,,N/A,,,CONDUIT BOULEVARD,SOUTH CONDUIT AVENUE,,BROOKLYN,Unspecified,2009-12-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15514057
3378,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-12-22T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-15T00:00:00.000,,,Pothole,,N/A,,,87 AVENUE,COMMONWEALTH BOULEVARD,,QUEENS,Unspecified,2009-12-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15514083
3379,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-12-11T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-11T00:00:00.000,EASTCHESTER ROAD,STILLWELL AVENUE,Pothole,,N/A, PELHAM PARKWAY,,,,,BRONX,Unspecified,2009-12-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,15504618
