,address_type,agency,agency_name,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
66,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,2007-07-31T00:00:00.000,07 BROOKLYN,Street Condition,2007-07-30T00:00:00.000,4 AVENUE,5 AVENUE,Pothole,,N/A, 46 STREET,11220,,,,,BROOKLYN,Unspecified,2007-07-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,46 STREET,8994830
67,,DOT,Department of Transportation,BRONX,,2007-08-10T00:00:00.000,Unspecified BRONX,Street Condition,2007-08-04T00:00:00.000,EAST 183 STREET,TIEBOUT AVENUE,Pothole,,N/A,,,,,,,BRONX,Unspecified,2007-08-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9032995
68,,DOT,Department of Transportation,QUEENS,,2007-08-13T00:00:00.000,Unspecified QUEENS,Street Condition,2007-08-07T00:00:00.000,FOREST PARK DRIVE,FOREST PARKWAY,Pothole,,N/A,,,,,,,QUEENS,Unspecified,2007-08-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9046925
69,,DOT,Department of Transportation,BRONX,,2007-08-09T00:00:00.000,Unspecified BRONX,Street Condition,2007-08-09T00:00:00.000,EAST 188 STREET,EAST 189 STREET,Pothole,,N/A,2457 HOFFMAN STREET,,,,,,BRONX,Unspecified,2007-08-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,HOFFMAN STREET,9080796
70,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2007-08-15T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-08-14T00:00:00.000,AVIATION ROAD,BEND,Pothole,,N/A, FLOYD BENNETT FIELD,,,,,,BROOKLYN,Unspecified,2007-08-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FLOYD BENNETT FIELD,9109072
71,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2007-08-23T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-08-16T00:00:00.000,,,Pothole,,N/A,,,MANHATTAN AVENUE,MEEKER AVENUE,,,BROOKLYN,Unspecified,2007-08-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9115473
72,INTERSECTION,DOT,Department of Transportation,QUEENS,,2007-08-17T00:00:00.000,Unspecified QUEENS,Street Condition,2007-08-16T00:00:00.000,,,Pothole,,N/A,,,GRAND AVE,69 PL,,,QUEENS,Unspecified,2007-08-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9115565
73,,DOT,Department of Transportation,MANHATTAN,,2007-08-20T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-08-20T00:00:00.000,GEORGE WASHINGTON PED RAMP,WEST 178TH STREET,Failed Street Repair,2007-08-30T00:00:00.000,N/A, WEST 178TH STREET,,,,,Street,MANHATTAN,Unspecified,2007-08-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST 178TH STREET,9140029
74,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2007-08-23T00:00:00.000,Unspecified QUEENS,Street Condition,2007-08-18T00:00:00.000,COVERT STREET,WYCKOFF AVENUE,Pothole,,N/A, COVERT STREET,,,,,,QUEENS,Unspecified,2007-08-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,COVERT STREET,9133856
75,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,,2007-08-27T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-08-21T00:00:00.000,5 AVENUE,CENTRAL PARK WEST,Pothole,,N/A, 65 ST TRANSVERSE,,,,,,MANHATTAN,Unspecified,2007-08-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,65 ST TRANSVERSE,9158757
76,INTERSECTION,DOT,Department of Transportation,BRONX,,2007-08-24T00:00:00.000,Unspecified BRONX,Street Condition,2007-08-23T00:00:00.000,,,Pothole,,N/A,,,E 209 STREET,DECATUR AVE,,,BRONX,Unspecified,2007-08-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9167132
77,ADDRESS,DOT,Department of Transportation,QUEENS,,2007-08-27T00:00:00.000,Unspecified QUEENS,Street Condition,2007-08-25T00:00:00.000,HORACE HARDING EXPRESSWAY,51 AVENUE,Pothole,,N/A,5018 CRESCENT STREET,,,,,,QUEENS,Unspecified,2007-08-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,CRESCENT STREET,9238776
78,,DOT,Department of Transportation,BROOKLYN,,2007-08-28T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-08-24T00:00:00.000,EAST 66 STREET,MAYFAIR DRIVE NORTH,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2007-08-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9243856
79,,DOT,Department of Transportation,QUEENS,,2007-09-04T00:00:00.000,Unspecified QUEENS,Street Condition,2007-08-29T00:00:00.000,43 AVENUE,QUEENS BOULEVARD,Pothole,,N/A,4482 46 STREET,,,,,,QUEENS,Unspecified,2007-09-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,46 STREET,9272925
80,,DOT,Department of Transportation,BRONX,,2007-09-04T00:00:00.000,Unspecified BRONX,Street Condition,2007-08-31T00:00:00.000,METROPOLITAN OVAL,STARLING AVENUE,Pothole,,N/A,1527 UNIONPORT ROAD,,,,,,BRONX,Unspecified,2007-09-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,UNIONPORT ROAD,9287521
81,,DOT,Department of Transportation,MANHATTAN,,2007-09-03T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-09-03T00:00:00.000,,,Plate Condition - Shifted,2007-09-13T00:00:00.000,N/A,,,60 ANN STREET,WILLIAMS STREET,,Street,MANHATTAN,Unspecified,2007-09-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9293626
82,INTERSECTION,DOT,Department of Transportation,QUEENS,,2007-10-01T00:00:00.000,Unspecified QUEENS,Street Condition,2007-09-18T00:00:00.000,,,Pothole,,N/A,,,199 STREET,LINDEN BOULEVARD,,,QUEENS,Unspecified,2007-10-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9402349
83,INTERSECTION,DOT,Department of Transportation,BRONX,,2007-10-10T00:00:00.000,Unspecified BRONX,Street Condition,2007-09-04T00:00:00.000,,,Pothole,,N/A,,,MOSHOLU PARKWAY,SOUTHERN BOULEVARD,,,BRONX,Unspecified,2007-10-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9300455
84,INTERSECTION,DOT,Department of Transportation,QUEENS,,,Unspecified QUEENS,Street Condition,2007-09-05T00:00:00.000,,,Hummock,,N/A,,,DEAD END,DEAD END,,,QUEENS,Unspecified,2007-09-05T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,9317947
85,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,,Unspecified BROOKLYN,Street Condition,2007-09-08T00:00:00.000,18 AVENUE,AVENUE F,Hummock,,N/A, OCEAN PARKWAY,,,,,,BROOKLYN,Unspecified,2007-09-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,OCEAN PARKWAY,9336862
86,INTERSECTION,DOT,Department of Transportation,BRONX,,2007-10-02T00:00:00.000,Unspecified BRONX,Street Condition,2007-09-13T00:00:00.000,,,Pothole,,N/A,,,RIVERDALE AVENUE,WEST 230 STREET,,,BRONX,Unspecified,2007-10-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9369389
87,INTERSECTION,DOT,Department of Transportation,QUEENS,,2007-09-20T00:00:00.000,Unspecified QUEENS,Street Condition,2007-09-15T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,JUSTICE AVENUE,,,QUEENS,Unspecified,2007-09-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9389542
88,,DOT,Department of Transportation,STATEN ISLAND,,2007-09-21T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2007-09-19T00:00:00.000,,,Unsafe Worksite,2007-09-22T00:00:00.000,N/A,,,MANOR ROAD,STRUGES STREET,,Street,STATEN ISLAND,Unspecified,2007-09-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9403971
89,BLOCKFACE,DOT,Department of Transportation,QUEENS,FRESH MEADOWS,2007-09-28T00:00:00.000,08 QUEENS,Street Condition,2007-09-18T00:00:00.000,184 STREET,185 STREET,Pothole,,N/A, 64 AVENUE,11365,,,,,QUEENS,Unspecified,2007-09-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,64 AVENUE,9403154
90,BLOCKFACE,DOT,Department of Transportation,QUEENS,FOREST HILLS,2007-09-24T00:00:00.000,06 QUEENS,Street Condition,2007-09-23T00:00:00.000,72 DRIVE,AUSTIN STREET,Pothole,,N/A, ASCAN AVENUE,11375,,,,,QUEENS,Unspecified,2007-09-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,ASCAN AVENUE,9457204
91,,DOT,Department of Transportation,QUEENS,,2007-10-09T00:00:00.000,Unspecified QUEENS,Street Condition,2007-09-25T00:00:00.000,,,Line/Marking - Faded,2007-10-25T00:00:00.000,N/A,,,BEACH CHANNEL DRIVE,BEACH 84 ST,,Street,QUEENS,Unspecified,2007-10-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9449898
92,INTERSECTION,DOT,Department of Transportation,QUEENS,,2007-10-03T00:00:00.000,Unspecified QUEENS,Street Condition,2007-10-02T00:00:00.000,,,Pothole,,N/A,,,VANWYCK EXPR,91 AVE,,,QUEENS,Unspecified,2007-10-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9519296
93,INTERSECTION,DOT,Department of Transportation,QUEENS,,2007-09-28T00:00:00.000,Unspecified QUEENS,Street Condition,2007-09-27T00:00:00.000,,,Pothole,,N/A,,,HUNTERS POINT AVENUE,27 STREET,,,QUEENS,Unspecified,2007-09-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9486478
94,INTERSECTION,DOT,Department of Transportation,QUEENS,,2007-10-10T00:00:00.000,Unspecified QUEENS,Street Condition,2007-09-29T00:00:00.000,,,Pothole,,N/A,,,168 STREET,HORACE HARDING EXPRESSWAY,,,QUEENS,Unspecified,2007-10-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9486481
95,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,2007-10-02T00:00:00.000,02 BROOKLYN,Street Condition,2007-10-02T00:00:00.000,PARK AVENUE,MYRTLE AVENUE,Blocked - Construction,2007-10-12T00:00:00.000,N/A, RYERSON STREET,11205,,,,Street,BROOKLYN,Unspecified,2007-10-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,RYERSON STREET,9496505
96,BLOCKFACE,DOT,Department of Transportation,Unspecified,NEW YORK,2007-10-09T00:00:00.000,0 Unspecified,Street Condition,2007-10-08T00:00:00.000,BEND,BEND,Pothole,,N/A, 10 AVENUE,,,,,,Unspecified,Unspecified,2007-10-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,10 AVENUE,9559246
97,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2007-10-14T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2007-10-11T00:00:00.000,,,Pothole,,N/A,,,BOUNDARY AVENUE,JEFFERSON AVENUE,,,STATEN ISLAND,Unspecified,2007-10-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9566856
98,,DOT,Department of Transportation,BROOKLYN,,2007-10-15T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-10-13T00:00:00.000,6 AVE,7 AVE,Blocked - Construction,2007-10-23T00:00:00.000,N/A, 16 ST,,,,,Street,BROOKLYN,Unspecified,2007-10-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,16 ST,9577341
99,INTERSECTION,DOT,Department of Transportation,QUEENS,,2007-10-16T00:00:00.000,Unspecified QUEENS,Street Condition,2007-10-15T00:00:00.000,,,Pothole,,N/A,,,HILLSIDE AVENUE,SPRINGFIELD BOULEVARD,,,QUEENS,Unspecified,2007-10-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9593514
100,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,,Unspecified BROOKLYN,Street Condition,2007-10-15T00:00:00.000,,,Hummock,,N/A,,,18 AVENUE,OCEAN PARKWAY,,,BROOKLYN,Unspecified,2007-10-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,9593834
101,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2007-10-24T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-10-23T00:00:00.000,,,Pothole,,N/A,,,CONEY ISLAND AVENUE,DITMAS AVENUE,,,BROOKLYN,Unspecified,2007-10-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9648770
102,INTERSECTION,DOT,Department of Transportation,BRONX,,2007-10-24T00:00:00.000,Unspecified BRONX,Street Condition,2007-10-24T00:00:00.000,,,Pothole,,N/A,,,EAST FORDHAM ROAD,SOUTHERN BOULEVARD,,,BRONX,Unspecified,2007-10-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9656744
103,,DOT,Department of Transportation,QUEENS,,2007-11-01T00:00:00.000,Unspecified QUEENS,Street Condition,2007-10-31T00:00:00.000,,,Failed Street Repair,2007-11-10T00:00:00.000,N/A,,,116TH AVENUE,115TH ROAD,,Street,QUEENS,Unspecified,2007-11-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9723290
104,,DOT,Department of Transportation,BROOKLYN,,2007-11-01T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-10-31T00:00:00.000,HALSEY STREET,HANCOCK STREET,Pothole,,N/A, MALCOLM X BOULEVARD,,,,,,BROOKLYN,Unspecified,2007-11-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,MALCOLM X BOULEVARD,9746351
105,,DOT,Department of Transportation,BROOKLYN,,2007-11-01T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-10-31T00:00:00.000,3 AVENUE,4 AVENUE,Pothole,,N/A, 9 STREET,,,,,,BROOKLYN,Unspecified,2007-11-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,9 STREET,9746260
106,INTERSECTION,DOT,Department of Transportation,QUEENS,,2007-11-06T00:00:00.000,Unspecified QUEENS,Street Condition,2007-11-02T00:00:00.000,,,Pothole,,N/A,,,WOODHAVEN BOULEVARD,YELLOWSTONE BOULEVARD,,,QUEENS,Unspecified,2007-11-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9753188
107,,DOT,Department of Transportation,MANHATTAN,,2007-11-01T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-10-30T00:00:00.000,EAST 103 STREET,EAST 104 STREET,Pothole,,N/A, 1 AVENUE,,,,,,MANHATTAN,Unspecified,2007-11-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,1 AVENUE,9746224
108,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2007-11-08T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-11-03T00:00:00.000,,,Pothole,,N/A,,,HICKS STREET,UNION STREET,,,BROOKLYN,Unspecified,2007-11-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9753140
109,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2007-10-31T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-10-30T00:00:00.000,,,Pothole,,N/A,,,6 AVENUE,BROOME STREET,,,MANHATTAN,Unspecified,2007-10-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9753174
110,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2007-11-28T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2007-11-05T00:00:00.000,,,Pothole,,N/A,,,BEMENT AVENUE,HARVEST AVENUE,,,STATEN ISLAND,Unspecified,2007-11-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9774352
111,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,,2007-11-04T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-11-04T00:00:00.000,5 AVENUE,CENTRAL PARK WEST,Pothole,,N/A, WEST 79 STREET,,,,,,MANHATTAN,Unspecified,2007-11-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST 79 STREET,9783694
112,INTERSECTION,DOT,Department of Transportation,QUEENS,,,Unspecified QUEENS,Street Condition,2007-11-16T00:00:00.000,,,Pothole,,N/A,,,GCP WESTBOUND ENTRANCE 188 ST,188 STREET,,,QUEENS,Unspecified,2007-11-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,9860905
113,INTERSECTION,DOT,Department of Transportation,BRONX,,2007-11-15T00:00:00.000,Unspecified BRONX,Street Condition,2007-11-15T00:00:00.000,,,Pothole,,N/A,,,CASTLE HILL AVENUE,WESTCHESTER AVENUE,,,BRONX,Unspecified,2007-11-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9857824
114,,DOT,Department of Transportation,MANHATTAN,,2007-11-22T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-11-21T00:00:00.000,,,Plate Condition - Shifted,2007-12-01T00:00:00.000,N/A,,,BROOME STREET,SULIVEN STREET,,Street,MANHATTAN,Unspecified,2007-11-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9890454
115,INTERSECTION,DOT,Department of Transportation,QUEENS,,2007-11-27T00:00:00.000,Unspecified QUEENS,Street Condition,2007-11-22T00:00:00.000,,,Pothole,,N/A,,,QUEENS BOULEVARD,50 STREET,,,QUEENS,Unspecified,2007-11-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9898708
116,,DOT,Department of Transportation,MANHATTAN,,2007-11-28T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-11-28T00:00:00.000,,,Blocked - Construction,2007-12-08T00:00:00.000,N/A,,,57TH STREET,FIFTH AVENUE,,Street,MANHATTAN,Unspecified,2007-11-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9936290
117,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2007-11-30T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-11-29T00:00:00.000,,,Pothole,,N/A,,,AVENUE K,FLATBUSH AVENUE,,,BROOKLYN,Unspecified,2007-11-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,9981939
118,INTERSECTION,DOT,Department of Transportation,BRONX,,2007-12-06T00:00:00.000,Unspecified BRONX,Street Condition,2007-12-06T00:00:00.000,,,Pothole,,N/A,,,ELY AVENUE,EAST 222 STREET,,,BRONX,Unspecified,2007-12-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10023003
119,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2007-12-10T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-12-09T00:00:00.000,,,Pothole,,N/A,,,AVENUE D,COLUMBIA STREET,,,MANHATTAN,Unspecified,2007-12-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10041225
120,INTERSECTION,DOT,Department of Transportation,BRONX,,2007-12-11T00:00:00.000,Unspecified BRONX,Street Condition,2007-12-11T00:00:00.000,,,Pothole,,N/A,,,MANHATTAN COLLEGE PARKWAY,BROADWAY,,,BRONX,Unspecified,2007-12-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10057494
121,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2007-12-11T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-12-10T00:00:00.000,,,Pothole,,N/A,,,2 AVENUE,37 STREET,,,BROOKLYN,Unspecified,2007-12-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10049478
