,address_type,agency,agency_name,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
679,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-01-22T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-01-10T00:00:00.000,,,Pothole,,N/A,,,GRANT AVENUE,LIBERTY AVENUE,,,BROOKLYN,Unspecified,2008-01-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10259361
680,BLOCKFACE,DOT,Department of Transportation,Unspecified,STATEN ISLAND,2008-01-09T00:00:00.000,0 Unspecified,Street Condition,2008-01-08T00:00:00.000,BEND,GLEN STREET,Pothole,,N/A, SOUTH AVENUE,,,,,,Unspecified,Unspecified,2008-01-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,SOUTH AVENUE,10245960
681,BLOCKFACE,DOT,Department of Transportation,QUEENS,JAMAICA,2008-01-11T00:00:00.000,08 QUEENS,Street Condition,2008-01-09T00:00:00.000,EDGERTON ROAD,HOMELAWN STREET,Pothole,,N/A, GRAND CENTRL PARKWAY,11432.0,,,,,QUEENS,Unspecified,2008-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,GRAND CENTRL PARKWAY,10245955
682,BLOCKFACE,DOT,Department of Transportation,Unspecified,BROOKLYN,2008-01-08T00:00:00.000,0 Unspecified,Street Condition,2008-01-06T00:00:00.000,BEDFORD AVENUE,HOOPER STREET,Pothole,,N/A, WILLIAMSBURG ST EAST,,,,,,Unspecified,Unspecified,2008-01-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WILLIAMSBURG ST EAST,10245984
683,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-01-08T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-01-07T00:00:00.000,HENDRICKSON PLACE,SHORE PARKWAY,Pothole,,N/A, FLATBUSH AVENUE,,,,,,BROOKLYN,Unspecified,2008-01-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FLATBUSH AVENUE,10245986
684,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-01-08T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-01-07T00:00:00.000,AVENUE V,SHORE PARKWAY,Pothole,,N/A, FLATBUSH AVENUE,,,,,,BROOKLYN,Unspecified,2008-01-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FLATBUSH AVENUE,10245987
685,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,2008-01-09T00:00:00.000,18 BROOKLYN,Street Condition,2008-01-08T00:00:00.000,EAST 103 STREET,EAST 104 STREET,Pothole,,N/A, FLATLANDS AVENUE,11236.0,,,,,BROOKLYN,Unspecified,2008-01-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FLATLANDS AVENUE,10245994
686,,DOT,Department of Transportation,STATEN ISLAND,,2008-01-17T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-01-09T00:00:00.000,MANOR ROAD,MILFORD DR,Failed Street Repair,2008-01-19T00:00:00.000,N/A, OCEAN TERRACE,,,,,Street,STATEN ISLAND,Unspecified,2008-01-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,OCEAN TERRACE,10238353
687,,DOT,Department of Transportation,MANHATTAN,,2008-01-17T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-01-10T00:00:00.000,,,Plate Condition - Noisy,2008-01-20T00:00:00.000,N/A,,,104,1 AVENUE,,Street,MANHATTAN,Unspecified,2008-01-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10257555
688,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-01-07T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-01-06T00:00:00.000,18 AVENUE,19 AVENUE,Pothole,,N/A, 85 STREET,,,,,,BROOKLYN,Unspecified,2008-01-07T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,85 STREET,10237744
689,BLOCKFACE,DOT,Department of Transportation,QUEENS,LITTLE NECK,,11 QUEENS,Street Condition,2008-01-11T00:00:00.000,CULLMAN AVENUE,GRAND CENTRL PARKWAY,General Bad Condition,,N/A, COMMONWEALTH BOULEVARD,11362.0,,,,,QUEENS,Unspecified,2008-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,COMMONWEALTH BOULEVARD,10272374
690,BLOCKFACE,DOT,Department of Transportation,STATEN ISLAND,STATEN ISLAND,2008-01-11T00:00:00.000,02 STATEN ISLAND,Street Condition,2008-01-10T00:00:00.000,PATTERSON AVENUE,FR CAPODANNO BOULEVARD,Pothole,,N/A, HUNTER AVENUE,10306.0,,,,,STATEN ISLAND,Unspecified,2008-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,HUNTER AVENUE,10272363
691,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,,13 BROOKLYN,Street Condition,2008-01-11T00:00:00.000,NEPTUNE AVENUE,WEST AVENUE,Hummock,,N/A, OCEAN PARKWAY,11235.0,,,,,BROOKLYN,Unspecified,2008-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,OCEAN PARKWAY,10272355
692,BLOCKFACE,DOT,Department of Transportation,Unspecified,QUEENS,2008-01-10T00:00:00.000,0 Unspecified,Street Condition,2008-01-09T00:00:00.000,34 AVENUE,BEND,Pothole,,N/A, WILLETS POINT BOULEVARD,,,,,,Unspecified,Unspecified,2008-01-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WILLETS POINT BOULEVARD,10272375
693,BLOCKFACE,DOT,Department of Transportation,STATEN ISLAND,STATEN ISLAND,2008-01-12T00:00:00.000,01 STATEN ISLAND,Street Condition,2008-01-11T00:00:00.000,NICHOLAS STREET,ST PETERS PLACE,Pothole,,N/A, RICHMOND TERRACE,10301.0,,,,,STATEN ISLAND,Unspecified,2008-01-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,RICHMOND TERRACE,10272362
694,BLOCKFACE,DOT,Department of Transportation,STATEN ISLAND,,2008-01-11T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-01-10T00:00:00.000,AMBOY ROAD,ARMSTRONG AVENUE,Pothole,,N/A, OLD AMBOY ROAD,,,,,,STATEN ISLAND,Unspecified,2008-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,OLD AMBOY ROAD,10272366
695,BLOCKFACE,DOT,Department of Transportation,BRONX,,2008-01-10T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-10T00:00:00.000,HHP SB ENTRANCE W 232 ST,WEST 232 STREET,Pothole,,N/A, HENRY HUDSON PARKWAY,,,,,,BRONX,Unspecified,2008-01-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,HENRY HUDSON PARKWAY,10272369
696,BLOCKFACE,DOT,Department of Transportation,BRONX,,2008-01-10T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-10T00:00:00.000,CBE NORTHBOUND EXIT 5 A,WHITE PLAINS ROAD,Pothole,,N/A, CROSS BRONX EXPRESSWAY,,,,,,BRONX,Unspecified,2008-01-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,CROSS BRONX EXPRESSWAY,10272370
697,BLOCKFACE,DOT,Department of Transportation,BRONX,,2008-01-10T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-10T00:00:00.000,EAST 212 STREET,EAST GUN HILL ROAD,Pothole,,N/A, WHITE PLAINS ROAD,,,,,,BRONX,Unspecified,2008-01-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WHITE PLAINS ROAD,10272371
698,BLOCKFACE,DOT,Department of Transportation,Unspecified,QUEENS,2008-01-11T00:00:00.000,0 Unspecified,Street Condition,2008-01-10T00:00:00.000,256 STREET,257 STREET,Pothole,,N/A, HOOK CREEK BOULEVARD,,,,,,Unspecified,Unspecified,2008-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,HOOK CREEK BOULEVARD,10272372
699,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-01-11T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-10T00:00:00.000,,,Pothole,,N/A,,,43 AVENUE,CLEARVIEW EXPRESSWAY,,,QUEENS,Unspecified,2008-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10271567
700,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-01-11T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-01-10T00:00:00.000,,,Pothole,,N/A,,,REMSEN AVENUE,RUTLAND ROAD,,,BROOKLYN,Unspecified,2008-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10271556
701,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-01-15T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-14T00:00:00.000,,,Pothole,,N/A,,,EAST 188 STREET,PARK AVENUE,,,BRONX,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10299826
702,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-01-15T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-11T00:00:00.000,,,Pothole,,N/A,,,37 STREET,QUEENS BOULEVARD,,,QUEENS,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10271641
703,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-01-10T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-10T00:00:00.000,,,Pothole,,N/A,,,CROSS BRONX EXPRESSWAY,TAYLOR AVENUE,,,BRONX,Unspecified,2008-01-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10271631
704,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-01-10T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-10T00:00:00.000,,,Pothole,,N/A,,,CROSS BRONX EXPRESSWAY,THIERIOT AVENUE,,,BRONX,Unspecified,2008-01-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10271632
705,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-01-15T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-11T00:00:00.000,,,Pothole,,N/A,,,254 STREET,HORACE HARDING EXPRESSWAY,,,QUEENS,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10271656
706,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-01-25T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-11T00:00:00.000,,,Pothole,,N/A,,,CHERRY STREET,21 STREET,,,QUEENS,Unspecified,2008-01-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10271657
707,ADDRESS,DOT,Department of Transportation,QUEENS,,2008-01-15T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-11T00:00:00.000,196 STREET,197 STREET,Pothole,,N/A,196-20 BRINKERHOFF AVENUE,,,,,,QUEENS,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,BRINKERHOFF AVENUE,10268388
708,,DOT,Department of Transportation,MANHATTAN,,2008-01-15T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-01-10T00:00:00.000,,,"Rough, Pitted or Cracked Roads",2008-04-09T00:00:00.000,N/A,,,72ND STREET WEST DRIVE,72ND STREET EAST DRIVE,,Street,MANHATTAN,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10256889
709,,DOT,Department of Transportation,MANHATTAN,,2008-01-11T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-01-11T00:00:00.000,6TH AVENUE,GRAND AVENUE,Blocked - Construction,2008-01-21T00:00:00.000,N/A, THOMPSON STREET,,,,,Street,MANHATTAN,Unspecified,2008-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,THOMPSON STREET,10264887
710,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-01-27T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-01-14T00:00:00.000,CADMAN PLAZA EAST,ADAMS STREET,Pothole,,N/A, TECH PLACE,,,,,,BROOKLYN,Unspecified,2008-01-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,TECH PLACE,10297532
711,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-01-18T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-17T00:00:00.000,,,Pothole,,N/A,,,SEDGWICK AVENUE,UNDERCLIFF AVENUE,,,BRONX,Unspecified,2008-01-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10323871
712,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,2008-01-16T00:00:00.000,14 BROOKLYN,Street Condition,2008-01-13T00:00:00.000,AVENUE N,KINGS HIGHWAY,Pothole,,N/A, EAST 28 STREET,11210.0,,,,,BROOKLYN,Unspecified,2008-01-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 28 STREET,10279160
713,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-01-18T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-17T00:00:00.000,,,Pothole,,N/A,,,UNIVERSITY AVENUE,WEST BURNSIDE AVENUE,,,BRONX,Unspecified,2008-01-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10323872
714,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-01-15T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-14T00:00:00.000,,,Pothole,,N/A,,,111 AVENUE,172 STREET,,,QUEENS,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10284017
715,BLOCKFACE,DOT,Department of Transportation,BRONX,,2008-01-15T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-14T00:00:00.000,BEND,EAST GUN HILL ROAD,Pothole,,N/A, EASTCHESTER ROAD,,,,,,BRONX,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EASTCHESTER ROAD,10299808
716,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2008-01-12T00:00:00.000,06 MANHATTAN,Street Condition,2008-01-11T00:00:00.000,2 AVENUE,3 AVENUE,Pothole,,N/A, EAST 58 STREET,10022.0,,,,,MANHATTAN,Unspecified,2008-01-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 58 STREET,10274567
717,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,2008-01-14T00:00:00.000,13 BROOKLYN,Street Condition,2008-01-12T00:00:00.000,SHORE PARKWAY,WEST AVENUE,Pothole,,N/A, OCEAN PARKWAY,11235.0,,,,,BROOKLYN,Unspecified,2008-01-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,OCEAN PARKWAY,10279158
718,,DOT,Department of Transportation,MANHATTAN,,2008-01-29T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-01-11T00:00:00.000,,,Line/Marking - Faded,2008-02-10T00:00:00.000,N/A,,,92 ST,WEST SIDE HIGHWAY,,Street,MANHATTAN,Unspecified,2008-01-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10266291
719,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2008-01-15T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-14T00:00:00.000,36 STREET,37 STREET,Pothole,,N/A, QUEENS BOULEVARD,,,,,,QUEENS,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,QUEENS BOULEVARD,10283930
720,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2008-01-15T00:00:00.000,08 MANHATTAN,Street Condition,2008-01-13T00:00:00.000,MADISON AVENUE,PARK AVENUE,Pothole,,N/A, EAST 86 STREET,10028.0,,,,,MANHATTAN,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 86 STREET,10283847
721,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2008-01-18T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-01-17T00:00:00.000,,,Pothole,,N/A,,,TRANSVRS ROAD THREE,C P EAST DRIVE,,,MANHATTAN,Unspecified,2008-01-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10315844
722,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-01-18T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-14T00:00:00.000,,,Pothole,,N/A,,,QUEENS PLAZA,JACKSON AVENUE,,,QUEENS,Unspecified,2008-01-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10284002
723,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-01-14T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-13T00:00:00.000,,,Pothole,,N/A,,,LAFAYETTE AVE,THROGS NECK EXPWY,,,BRONX,Unspecified,2008-01-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10278971
724,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2008-01-15T00:00:00.000,12 MANHATTAN,Street Condition,2008-01-14T00:00:00.000,FT WASHINGTON AVENUE,RIVERSIDE DRIVE,Pothole,,N/A, WEST 160 STREET,10032.0,,,,,MANHATTAN,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST 160 STREET,10283856
725,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2008-01-15T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-01-14T00:00:00.000,,,Pothole,,N/A,,,BOWERY,CANAL STREET,,,MANHATTAN,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10283851
726,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-01-14T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-13T00:00:00.000,,,Pothole,,N/A,,,CROSS BRONX EXPRESSWAY,VIRGINIA AVENUE,,,BRONX,Unspecified,2008-01-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10296516
727,INTERSECTION,DOT,Department of Transportation,QUEENS,,,Unspecified QUEENS,Street Condition,2008-01-14T00:00:00.000,,,Depression Maintenance,,N/A,,,26 AVENUE,UTOPIA PARKWAY,,,QUEENS,Unspecified,2008-01-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,10283933
728,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2008-01-11T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-10T00:00:00.000,BRADDOCK AVENUE,SPRINGFIELD BOULEVARD,Pothole,,N/A, HILLSIDE AVENUE,,,,,,QUEENS,Unspecified,2008-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,HILLSIDE AVENUE,10283923
729,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-01-15T00:00:00.000,Unspecified BRONX,Street Condition,2008-01-14T00:00:00.000,,,Pothole,,N/A,,,EASTCHESTER ROAD,MORRIS PARK AVENUE,,,BRONX,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10299828
730,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-01-11T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-10T00:00:00.000,,,Pothole,,N/A,,,25 STREET,HOYT AVENUE,,,QUEENS,Unspecified,2008-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10283966
731,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-01-15T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-14T00:00:00.000,,,Pothole,,N/A,,,37 STREET,QUEENS BOULEVARD,,,QUEENS,Unspecified,2008-01-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10283973
732,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-01-14T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-11T00:00:00.000,,,Pothole,,N/A,,,254 STREET,HORACE HARDING EXPRESSWAY,,,QUEENS,Unspecified,2008-01-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10283975
733,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-01-16T00:00:00.000,Unspecified QUEENS,Street Condition,2008-01-14T00:00:00.000,,,Pothole,,N/A,,,108 AVENUE,MERRICK BOULEVARD,,,QUEENS,Unspecified,2008-01-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10284011
